StudentID,Attendance_Percent,Gender,Age,Department,Midterm_Score,Final_Score,Projects_Score,Total_Score,Extracurricular_Activities,Parent_Education_Level,Family_Income_Level
S12209,93.35,Male,23,Engineering,83.04,76.46,52.56,65.3815,Yes,Bachelor's,High
S12232,83.33,Male,19,CS,81.74,60.59,90.45,69.4665,Yes,Bachelor's,Medium
S12233,81.63,Female,20,Mathematics,96.68,70.89,82.78,80.029,Yes,None,Low
S12244,78.19,Female,19,Mathematics,77.61,62.69,68.27,70.463,No,High School,Medium
S12249,73.4,Male,22,Mathematics,94.58,57.95,77.47,74.1685,No,High School,Medium
S12258,89.67,Female,24,Engineering,48.46,51.52,80.96,64.194,No,PhD,Medium
S12265,88.78,Female,19,Engineering,69.57,43.99,77.44,68.5955,Yes,Bachelor's,High
S12269,69.49,Female,21,Mathematics,42.0,89.92,85.69,78.4865,Yes,Bachelor's,High
S12271,79.85,Male,19,Engineering,49.06,61.25,85.92,69.2735,No,None,Medium
S12277,81.11,Male,19,Mathematics,68.87,52.19,71.57,66.375,No,PhD,High
S12296,71.68,Female,22,CS,60.46,77.67,52.33,61.375,Yes,Master's,Medium
S12297,74.75,Male,20,Mathematics,82.79,75.53,66.53,72.755,Yes,High School,Low
S12309,63.97,Male,24,CS,40.89,45.39,97.16,73.224,No,High School,Low
S12337,68.42,Female,19,Engineering,68.22,79.19,80.04,81.4675,Yes,PhD,Medium
S12358,66.6,Male,23,Engineering,58.33,41.67,56.09,53.9735,Yes,None,High
S12379,89.63,Male,24,Mathematics,75.03,61.26,70.77,70.12,Yes,PhD,High
S12390,70.43,Female,23,CS,40.39,44.48,63.5,51.319,Yes,PhD,Low
S12398,69.34,Female,21,CS,70.85,73.44,96.2,85.6355,Yes,High School,High
S12399,76.81,Female,21,Mathematics,87.85,64.74,93.28,76.9255,Yes,High School,Low
S12412,89.66,Female,18,Mathematics,98.33,78.77,55.46,74.499,No,PhD,High
S12416,92.43,Male,24,Mathematics,87.0,65.69,54.23,61.2055,Yes,High School,Medium
S12429,76.84,Female,24,Engineering,80.87,50.01,79.25,70.0285,Yes,High School,Medium
S12452,69.22,Male,22,Engineering,42.96,82.54,65.3,66.069,Yes,High School,Medium
S12458,61.55,Male,24,CS,43.83,84.38,73.84,67.647,No,PhD,Low
S12482,99.21,Female,24,Engineering,81.98,76.62,94.62,79.0635,No,Bachelor's,High
S12483,66.09,Male,21,Engineering,83.31,89.34,85.42,81.2945,Yes,Bachelor's,Medium
S12486,97.63,Male,20,Business,64.5,87.25,99.16,84.2675,No,Bachelor's,High
S12489,85.84,Female,22,Mathematics,88.6,40.81,77.42,65.186,No,None,High
S12498,88.67,Male,21,Engineering,91.07,79.79,51.99,72.7295,Yes,PhD,High
S12513,81.71,Female,21,Business,40.64,93.14,81.48,71.709,No,None,High
S12523,62.78,Male,18,Engineering,50.85,81.72,89.61,72.5215,No,Master's,Medium
S12558,62.38,Female,24,Business,76.38,68.45,87.48,69.2395,Yes,PhD,Medium
S12559,97.77,Male,22,Engineering,90.75,65.29,98.89,77.918,No,High School,Low
S12578,82.44,Male,18,CS,89.16,41.39,51.32,61.872,No,None,Low
S12589,97.67,Male,23,Business,76.64,57.51,72.4,68.325,Yes,Bachelor's,Low
S12602,70.73,Male,18,Engineering,98.13,60.34,59.33,66.325,No,None,High
S12611,66.35,Female,23,CS,79.54,89.0,71.59,71.5405,No,Master's,Low
S12649,77.53,Female,20,Business,44.7,51.22,86.27,64.498,No,High School,Low
S12672,64.27,Male,24,Engineering,77.82,60.34,61.54,67.044,No,High School,Medium
S12710,65.63,Female,21,CS,59.53,92.62,97.86,80.7035,No,None,Low
S12713,76.27,Male,23,Mathematics,88.3,71.29,93.2,75.8085,No,PhD,High
S12714,63.32,Female,20,CS,58.65,75.97,92.22,73.0475,Yes,None,Low
S12746,66.24,Male,24,Mathematics,41.49,92.28,91.73,75.6655,Yes,PhD,High
S12752,60.26,Male,24,Mathematics,59.1,78.62,51.72,67.827,No,High School,Low
S12754,83.97,Female,23,Mathematics,41.26,69.79,97.61,77.156,No,PhD,Medium
S12761,98.43,Female,21,CS,96.21,56.53,95.96,75.7285,Yes,None,Medium
S12825,69.58,Female,20,CS,80.51,47.99,59.01,60.282,No,Bachelor's,Low
S12826,78.79,Male,19,CS,73.64,87.51,84.21,82.9335,Yes,Master's,Low
S12854,94.37,Female,22,CS,74.38,85.79,59.96,69.1815,Yes,Master's,Medium
S12888,87.27,Male,20,Engineering,45.27,71.86,64.4,63.0315,Yes,None,Low
S12913,71.12,Male,24,Business,49.5,40.34,74.53,59.5315,Yes,Bachelor's,Medium
S12923,96.68,Female,21,Engineering,41.57,89.46,66.68,67.5425,No,None,High
S12924,88.35,Male,20,Mathematics,96.87,56.52,81.26,76.1535,Yes,Bachelor's,High
S12954,66.61,Male,24,Business,86.53,86.92,54.05,67.422,No,High School,Low
S12968,90.48,Male,19,Business,57.08,90.58,84.85,79.551,No,PhD,High
S13003,71.07,Male,18,CS,94.58,82.64,89.59,79.9835,Yes,None,Medium
S13023,72.25,Male,21,Business,66.46,99.0,82.26,79.792,Yes,None,Low
S13036,73.49,Female,18,CS,97.32,74.07,92.11,83.12,Yes,Bachelor's,High
S13043,93.23,Male,22,Engineering,86.48,62.02,90.92,69.691,Yes,PhD,Low
S13063,78.31,Female,24,CS,72.34,79.7,89.35,78.02,No,Bachelor's,Low
S13114,84.67,Male,21,Business,63.38,86.31,68.31,75.1525,No,None,Medium
S13146,63.72,Male,24,Business,75.83,63.38,64.77,71.627,No,High School,Medium
S13165,60.47,Female,19,CS,50.83,55.64,94.13,71.5575,No,PhD,Medium
S13175,63.92,Female,18,Business,45.24,53.66,56.08,59.608,Yes,High School,High
S13183,94.05,Male,21,Business,54.59,63.58,93.04,73.5125,Yes,High School,Medium
S13189,87.94,Female,22,Engineering,43.29,78.77,74.5,66.0005,No,High School,Low
S13222,65.98,Male,23,Business,95.91,77.39,87.82,82.323,No,None,High
S13223,67.29,Male,24,Mathematics,73.02,44.62,64.88,60.1555,Yes,Bachelor's,High
S13241,92.6,Male,20,Mathematics,97.98,52.85,88.06,79.3045,Yes,Master's,Medium
S13280,67.27,Female,20,Mathematics,77.8,70.49,84.57,82.6145,No,High School,Low
S13285,65.7,Female,24,CS,87.99,80.99,75.75,79.0945,Yes,None,High
S13300,76.4,Female,19,Mathematics,57.77,41.63,74.34,61.375,No,High School,Medium
S13407,90.72,Female,21,Business,45.24,74.91,81.23,72.805,Yes,High School,High
S13410,97.68,Male,18,Mathematics,60.99,52.59,63.28,59.4055,Yes,Master's,Low
S13413,85.7,Female,22,Engineering,50.37,80.29,85.32,69.0305,Yes,High School,Low
S13458,78.19,Female,23,Mathematics,60.42,43.53,87.9,71.5065,No,Bachelor's,Medium
S13474,70.01,Male,21,Mathematics,77.5,66.23,65.66,69.4115,No,Master's,Low
S13481,99.61,Female,21,Engineering,43.87,76.76,68.3,70.22,No,Master's,Medium
S13508,85.29,Male,22,Business,50.99,41.54,74.61,61.0695,Yes,None,Low
S13513,72.75,Male,18,Business,94.72,63.75,54.79,65.5425,No,Bachelor's,Low
S13531,64.75,Female,19,Business,42.88,94.44,56.12,73.9025,Yes,Master's,High
S13536,83.96,Male,24,Engineering,90.95,64.34,95.17,77.602,No,High School,Medium
S13540,82.66,Male,22,Mathematics,82.05,61.85,69.54,65.315,Yes,None,High
S13552,81.77,Female,21,Business,57.86,58.98,62.11,66.7765,Yes,High School,Low
S13569,82.49,Male,24,Mathematics,47.64,83.46,72.11,74.397,Yes,Master's,Low
S13585,81.49,Female,21,Business,78.89,89.19,77.54,83.6845,No,Master's,Medium
S13625,74.75,Male,20,CS,85.87,71.99,97.83,78.3315,Yes,High School,Medium
S13662,82.27,Female,23,Mathematics,79.64,81.33,90.64,83.291,Yes,PhD,High
S13672,91.81,Male,24,Mathematics,93.42,41.12,67.54,66.655,Yes,High School,Medium
S13694,90.45,Male,23,CS,74.05,62.23,70.01,67.9545,No,PhD,Low
S13720,96.01,Female,21,Mathematics,94.25,76.08,83.48,80.728,Yes,None,High
S13733,78.49,Male,20,Engineering,96.28,70.76,54.17,71.094,Yes,Master's,Low
S13737,73.76,Female,20,Business,89.27,45.65,58.15,60.3795,No,None,Medium
S13751,67.61,Male,24,CS,58.74,82.78,58.73,67.368,No,Bachelor's,High
S13754,88.75,Male,19,Engineering,80.66,85.13,84.42,79.052,No,Bachelor's,Medium
S13763,71.93,Female,22,CS,82.8,87.99,51.76,70.661,Yes,Bachelor's,Low
S13764,85.31,Female,18,Business,87.78,71.73,55.59,65.3765,Yes,Bachelor's,High
S13772,62.59,Female,23,CS,92.06,64.71,93.05,76.0755,No,PhD,Low
S13775,62.14,Male,21,Engineering,59.52,95.61,51.26,70.805,No,Bachelor's,High
S13778,91.1,Female,23,Mathematics,54.85,93.48,83.52,80.8775,Yes,High School,Medium
S13786,90.21,Male,23,Mathematics,66.9,62.66,63.15,64.958,No,High School,Low
S13818,81.74,Female,24,Engineering,67.36,68.78,84.66,71.1475,Yes,None,Medium
S13827,65.03,Female,23,Business,65.9,54.11,99.8,80.2055,Yes,Bachelor's,Low
S13833,76.04,Female,20,CS,77.81,71.63,83.18,72.872,Yes,PhD,Medium
S13859,84.76,Male,22,Engineering,86.61,95.99,90.65,90.251,No,PhD,High
S13861,91.15,Male,19,Engineering,80.15,81.53,61.48,68.103,No,Master's,High
S13871,97.27,Female,21,CS,42.38,72.08,89.91,75.318,Yes,Bachelor's,Medium
S13885,81.49,Female,22,Engineering,52.27,74.19,76.91,75.594,No,PhD,High
S13893,70.29,Male,24,Business,49.17,61.53,94.33,67.5195,Yes,High School,Medium
S13903,72.98,Female,18,Engineering,59.64,82.77,58.74,65.253,Yes,PhD,High
S13904,60.44,Female,23,CS,81.42,40.56,50.52,57.465,No,PhD,Medium
S13928,90.15,Female,23,Engineering,71.01,66.41,85.11,69.68,Yes,None,High
S13929,71.58,Male,23,Engineering,91.28,82.53,65.03,77.9215,No,Master's,Medium
S13947,85.11,Male,21,CS,86.85,89.55,52.48,68.993,Yes,None,Medium
S13967,78.26,Female,24,Business,99.83,89.13,88.29,88.488,Yes,Bachelor's,Medium
S13971,86.61,Female,21,Mathematics,93.73,47.46,58.4,61.381,Yes,Master's,Low
S13976,75.31,Female,20,CS,44.54,66.83,93.75,71.797,No,Master's,High
S13995,80.3,Male,18,Engineering,63.31,46.97,97.73,70.537,Yes,High School,High
S14038,97.27,Female,22,CS,93.03,60.73,64.23,69.0195,Yes,Master's,Low
S14042,97.27,Female,20,Business,40.42,61.64,91.05,76.998,Yes,PhD,High
S14058,93.44,Male,18,Business,55.89,88.68,99.38,81.108,Yes,PhD,Medium
S14113,80.28,Male,18,CS,51.44,60.48,52.84,62.346,No,None,High
S14131,68.32,Female,20,Engineering,86.5,93.32,51.96,79.456,Yes,None,Medium
S14152,83.73,Male,22,CS,45.65,99.98,65.18,71.2585,Yes,High School,High
S14158,76.19,Female,19,CS,70.89,96.25,75.79,79.536,Yes,None,Low
S14182,86.85,Male,22,Mathematics,61.21,46.39,53.53,59.5485,Yes,Master's,Low
S14228,74.18,Female,19,Engineering,78.94,71.03,96.37,83.6785,Yes,None,Medium
S14230,77.34,Female,23,CS,57.64,86.6,63.2,72.238,Yes,PhD,High
S14274,79.32,Male,20,CS,85.33,42.07,54.37,62.328,Yes,Master's,Low
S14293,65.63,Female,20,Engineering,66.02,84.84,62.9,67.4115,No,High School,Medium
S14301,80.39,Female,21,Engineering,85.81,88.13,76.91,78.588,Yes,Master's,Low
S14309,88.59,Female,23,Business,64.62,40.61,96.29,71.599,Yes,High School,Medium
S14314,96.22,Female,22,Engineering,45.38,68.85,69.17,64.7365,Yes,Master's,High
S14334,83.17,Female,23,Business,53.02,45.65,63.48,59.2265,Yes,Master's,High
S14356,85.82,Female,21,Mathematics,76.94,53.74,90.24,76.5825,No,Bachelor's,High
S14359,99.51,Male,23,CS,62.6,79.19,85.93,72.591,Yes,PhD,High
S14379,74.81,Male,24,CS,49.19,84.07,88.11,80.334,No,Bachelor's,High
S14380,92.19,Male,21,Engineering,63.75,46.17,96.96,69.41,No,Master's,Medium
S14414,71.66,Male,19,CS,63.71,46.33,67.97,61.756,Yes,None,Low
S14424,98.87,Female,20,Business,98.54,41.66,60.06,62.487,Yes,High School,High
S14433,91.39,Female,21,Engineering,68.85,83.52,71.5,74.828,No,PhD,High
S14455,65.15,Male,21,Mathematics,67.78,40.67,53.23,53.011,No,Bachelor's,Low
S14456,76.39,Female,21,Business,75.85,64.72,77.71,69.44,Yes,Master's,Low
S14461,90.58,Male,19,Engineering,77.08,64.48,55.48,66.293,No,None,Medium
S14462,68.49,Female,21,Business,90.92,86.84,83.39,81.116,No,Master's,Low
S14476,68.37,Male,24,Business,78.26,63.38,81.38,78.5185,No,Bachelor's,Low
S14507,98.69,Female,20,Engineering,51.2,72.43,68.24,70.486,Yes,None,Medium
S14521,80.68,Female,21,CS,94.3,99.13,90.31,89.747,No,High School,Medium
S14553,93.38,Male,23,Mathematics,84.77,70.8,64.6,73.4435,No,None,Medium
S14563,70.52,Female,23,Engineering,68.04,46.15,99.22,70.1495,No,PhD,Low
S14585,74.07,Male,18,Mathematics,78.82,87.04,79.1,76.1475,Yes,None,Medium
S14627,86.17,Female,22,CS,73.64,79.24,68.22,72.9145,Yes,Bachelor's,Medium
S14643,81.33,Female,19,Mathematics,40.86,68.66,60.53,63.5485,Yes,High School,Medium
S14648,85.1,Male,18,Business,51.0,53.34,57.11,61.4315,No,PhD,High
S14650,63.2,Male,20,Business,49.3,61.19,76.39,62.545,No,Master's,Medium
S14666,66.03,Male,20,CS,86.18,54.7,52.15,64.3205,No,High School,Medium
S14668,77.47,Male,19,Mathematics,83.63,92.84,77.42,81.3145,Yes,PhD,High
S14675,82.19,Male,23,Engineering,50.04,45.98,50.02,59.3895,No,None,Low
S14691,87.89,Male,18,Mathematics,82.14,67.36,64.51,68.001,Yes,Master's,Low
S14711,89.96,Female,22,Mathematics,80.45,97.92,94.79,91.841,Yes,None,High
S14734,60.9,Female,22,Engineering,54.72,76.39,60.95,67.152,No,High School,Medium
S14738,82.33,Female,19,Business,42.52,45.2,97.21,73.6635,No,Bachelor's,Medium
S14748,71.74,Female,24,Business,92.65,81.9,66.46,76.5635,Yes,High School,Low
S14775,65.22,Male,23,Business,68.61,46.16,53.36,54.9835,No,None,Medium
S14782,96.99,Female,23,Mathematics,98.46,52.16,74.78,69.969,No,None,High
S14791,76.42,Male,24,Business,70.5,56.44,71.62,66.6695,Yes,PhD,Medium
S14794,62.28,Female,23,Business,75.24,57.49,83.25,69.7645,No,None,High
S14804,63.68,Male,18,Engineering,59.59,71.63,58.07,65.445,No,Master's,High
S14809,85.78,Male,20,Mathematics,95.03,85.51,63.54,70.6055,Yes,PhD,Low
S14864,85.55,Male,24,CS,93.8,78.66,94.43,82.3,No,Master's,Low
S14899,63.35,Male,23,Engineering,44.32,65.41,82.04,67.873,Yes,None,High
S14915,75.38,Female,21,Engineering,51.5,44.85,89.55,69.7915,Yes,PhD,High
S14950,72.78,Male,21,Business,70.62,99.15,80.77,79.354,No,Master's,Medium
S14951,62.32,Female,22,Business,65.63,70.05,59.31,70.134,Yes,Bachelor's,Medium
S14957,77.12,Male,21,Business,99.6,63.74,53.31,70.2185,No,Master's,Low
S14958,97.17,Female,21,Business,75.87,64.94,85.79,71.965,Yes,None,High
S14969,90.0,Female,20,Business,98.43,62.65,74.31,71.256,No,None,Medium
S14974,62.74,Female,23,Engineering,93.5,97.85,93.03,92.652,No,Master's,Low
S14985,87.98,Female,18,Business,53.11,85.35,58.17,72.325,Yes,PhD,Low
S14995,95.13,Male,19,CS,45.86,45.63,51.66,53.547,No,Master's,Medium
S10411,79.77,Male,18,Engineering,77.08,56.41,82.06,70.478,No,PhD,Low
S10449,81.0,Female,24,Business,67.38,68.12,50.91,69.5445,No,None,Medium
S10463,82.54,Male,24,Mathematics,74.42,81.8,72.8,80.589,Yes,High School,Low
S10464,98.98,Female,22,Mathematics,51.41,90.47,55.14,69.63,Yes,Master's,High
S10477,90.25,Female,24,Mathematics,60.22,48.95,92.6,74.6795,Yes,Bachelor's,Medium
S10481,64.89,Female,18,Business,85.73,76.68,83.3,76.733,No,Master's,Low
S10483,61.77,Male,20,CS,99.13,73.62,61.93,75.875,No,PhD,High
S10484,74.35,Female,21,Business,65.32,44.42,79.34,58.943,No,High School,Medium
S10506,61.97,Female,23,Business,61.71,51.99,65.89,59.9675,No,None,High
S10538,94.53,Female,21,Mathematics,50.4,65.79,93.01,72.7795,Yes,None,High
S10583,92.28,Female,21,Business,49.64,71.92,52.0,62.7295,Yes,Bachelor's,Low
S10600,69.59,Male,21,CS,53.46,87.38,78.42,76.8845,No,None,Low
S10625,74.95,Female,18,Mathematics,99.83,74.59,63.68,75.336,No,None,High
S10633,77.59,Female,23,CS,93.81,55.03,74.5,69.431,Yes,PhD,Low
S10645,90.13,Male,21,CS,58.58,74.79,61.4,72.671,No,None,High
S10648,75.68,Male,22,Engineering,59.85,42.69,89.49,67.296,No,None,Low
S10651,69.46,Female,20,Business,72.09,83.03,66.3,72.3045,Yes,Bachelor's,High
S10671,73.2,Male,18,CS,75.73,40.34,83.08,67.3515,Yes,PhD,Medium
S10678,72.27,Female,20,Engineering,74.23,54.93,56.18,63.613,Yes,None,High
S10718,84.66,Female,23,Business,49.78,47.54,71.45,63.052,Yes,None,Low
S10725,87.52,Male,23,Engineering,55.97,57.88,67.41,62.272,Yes,High School,High
S10730,88.86,Female,23,Mathematics,73.88,73.32,90.69,75.232,No,None,Low
S10737,85.97,Female,23,Business,86.38,77.73,63.12,70.213,No,Bachelor's,Low
S10753,92.85,Male,21,Business,42.69,88.85,66.96,67.0575,Yes,Bachelor's,High
S10774,70.03,Female,24,Mathematics,65.13,78.17,81.29,73.41,No,None,High
S10776,85.76,Male,19,CS,49.93,53.07,99.92,70.8525,No,None,High
S10779,90.98,Male,22,Mathematics,63.12,91.86,97.41,85.541,Yes,PhD,Low
S10793,73.51,Male,19,CS,40.58,97.4,82.91,76.6795,Yes,PhD,Medium
S10807,85.64,Male,22,CS,52.86,91.3,51.15,64.6665,No,High School,Medium
S10826,85.52,Male,20,Engineering,75.82,40.67,66.92,60.8095,No,PhD,Medium
S10834,68.64,Female,19,Engineering,84.71,90.04,56.78,79.532,Yes,Master's,High
S10845,76.82,Female,23,Engineering,75.47,53.39,82.81,66.6375,No,None,Medium
S10894,96.36,Male,20,CS,87.82,60.27,83.1,75.498,No,Master's,High
S10913,69.74,Female,22,Engineering,47.95,67.99,77.49,67.6255,No,PhD,Medium
S10925,92.36,Female,19,Mathematics,48.77,46.78,65.73,60.683,Yes,None,Low
S10926,60.91,Female,24,CS,57.83,55.3,92.71,71.291,Yes,Bachelor's,Medium
S10930,79.02,Female,23,Mathematics,72.09,73.82,51.73,66.2965,No,High School,High
S10935,91.84,Female,18,CS,68.24,47.23,75.83,65.39,Yes,Bachelor's,Low
S10943,84.83,Male,21,CS,47.49,81.85,58.16,73.2415,No,Bachelor's,Low
S10961,92.3,Female,22,Engineering,70.18,58.84,72.93,64.0155,No,None,High
S10972,90.56,Male,20,Mathematics,78.79,80.06,90.09,79.042,No,Master's,High
S10984,76.78,Female,23,Business,44.57,77.89,89.99,76.4895,No,PhD,High
S11008,70.29,Male,23,Engineering,69.84,69.95,59.12,68.1275,No,Master's,Medium
S11019,86.41,Male,19,Engineering,67.2,85.39,91.16,83.428,No,PhD,Low
S11044,88.21,Male,22,Engineering,85.72,61.15,58.22,65.952,No,None,Medium
S11049,82.64,Male,23,Business,99.31,49.04,63.2,66.2295,No,Master's,Medium
S11056,73.99,Female,22,Mathematics,45.58,77.79,92.53,74.033,No,None,Low
S11060,83.28,Male,23,Business,73.16,56.12,87.38,69.82,Yes,PhD,High
S11073,78.77,Male,22,Business,52.18,99.01,87.27,78.925,No,Bachelor's,High
S11086,86.94,Male,21,Mathematics,51.76,43.36,85.16,66.812,Yes,Bachelor's,Low
S11099,75.05,Male,23,Business,70.62,58.11,88.44,69.861,Yes,Master's,High
S11122,67.39,Male,20,Mathematics,49.46,91.47,66.32,70.8195,No,High School,Medium
S11127,86.35,Female,24,Mathematics,54.46,94.09,73.31,74.152,Yes,Bachelor's,High
S11147,66.76,Male,18,Engineering,44.94,89.56,54.6,60.534,Yes,None,High
S11167,83.33,Male,23,Mathematics,40.91,79.08,81.15,68.5595,No,None,High
S11197,86.18,Female,20,Mathematics,61.29,67.38,96.73,75.7245,No,High School,Medium
S11275,69.32,Male,22,Engineering,50.34,97.11,92.66,81.015,No,PhD,High
S11321,80.68,Male,23,CS,91.48,49.37,80.06,73.3965,No,Master's,Low
S11322,82.81,Male,22,Business,58.82,43.29,81.48,61.565,Yes,None,High
S11348,96.64,Male,22,Mathematics,68.17,97.25,95.01,85.449,No,None,Medium
S11370,79.04,Male,20,Engineering,77.9,67.38,58.84,69.526,Yes,Bachelor's,High
S11374,92.93,Female,22,CS,96.83,77.05,94.48,86.1455,Yes,PhD,Low
S11387,70.73,Male,24,Business,89.84,68.49,57.37,62.9655,Yes,Master's,Low
S11418,60.89,Female,23,Business,69.57,76.04,73.75,71.587,Yes,High School,High
S11437,95.65,Female,23,CS,96.74,80.81,97.13,88.619,Yes,PhD,High
S11465,90.21,Female,18,Engineering,42.43,74.28,91.15,77.3015,Yes,Bachelor's,Low
S11491,77.65,Male,18,CS,61.98,46.46,96.3,69.617,Yes,High School,Low
S11507,94.77,Female,20,Mathematics,59.64,55.66,84.05,65.837,No,None,Low
S11515,94.14,Male,22,Business,57.71,63.42,99.82,75.9105,No,Master's,High
S11541,85.23,Female,20,Business,46.79,41.99,97.48,62.4825,No,High School,High
S11546,85.4,Male,20,Business,64.28,58.65,98.03,70.887,No,High School,Low
S11555,87.75,Female,24,Business,41.64,70.53,85.35,62.794,No,Master's,High
S11559,64.11,Male,23,Engineering,53.61,56.76,96.33,71.8895,Yes,None,High
S11562,83.9,Female,21,CS,93.63,82.0,90.59,81.974,No,Master's,Low
S11586,67.86,Male,23,Business,59.41,89.22,72.31,74.2925,No,Master's,High
S11625,96.95,Male,21,Mathematics,71.81,58.32,84.37,69.047,No,Bachelor's,Low
S11631,70.59,Male,24,Business,91.4,44.14,58.06,65.174,No,PhD,Low
S11632,95.2,Female,21,Engineering,67.62,46.03,51.18,0.0,Yes,High School,Medium
S11639,95.91,Male,18,Engineering,99.38,88.15,72.78,81.524,Yes,Master's,High
S11649,73.61,Male,21,Engineering,66.32,75.43,54.26,64.4765,No,Master's,Medium
S11651,96.36,Female,18,Business,73.41,99.15,58.13,78.8755,No,PhD,Medium
S11655,88.52,Female,22,Business,89.3,51.16,65.9,63.094,No,High School,Low
S11671,85.32,Female,18,Engineering,66.17,62.87,60.76,68.044,Yes,PhD,Low
S11706,91.75,Female,18,Engineering,94.79,64.14,63.56,68.228,Yes,High School,Low
S11721,91.14,Female,18,Business,80.6,53.98,99.23,82.692,No,None,Low
S11724,68.88,Male,20,Business,70.53,40.33,82.87,66.187,Yes,Master's,Medium
S11748,82.9,Male,19,Mathematics,52.01,91.45,53.17,66.14,Yes,High School,Low
S11755,95.68,Male,21,Engineering,60.63,40.09,93.96,68.7745,Yes,PhD,High
S11760,62.47,Male,19,Business,90.23,52.84,56.41,65.594,Yes,None,Low
S11762,81.51,Female,22,Mathematics,60.33,70.99,76.4,68.3985,Yes,High School,Medium
S11786,80.69,Female,24,Business,50.74,66.06,89.45,69.6845,Yes,High School,Medium
S11812,84.37,Male,18,Engineering,44.25,80.82,59.77,62.3485,No,Master's,High
S11837,72.11,Male,23,Engineering,42.73,44.46,76.06,55.9985,Yes,Bachelor's,Low
S11883,91.85,Male,21,Mathematics,48.77,75.1,55.33,63.723,No,None,Medium
S11890,86.5,Female,24,Engineering,63.89,57.84,85.63,76.3245,No,Bachelor's,Medium
S11909,61.81,Male,21,CS,76.03,65.43,75.22,69.4865,Yes,Bachelor's,Medium
S11910,69.15,Male,22,Mathematics,48.06,72.55,55.58,60.4825,Yes,Bachelor's,Low
S11944,69.49,Female,24,Mathematics,77.43,68.01,80.95,72.0605,No,High School,Medium
S11951,91.96,Female,18,Business,49.07,88.92,71.28,74.139,No,None,High
S11969,66.83,Male,21,Business,98.96,70.22,96.23,84.9205,No,Master's,High
S11973,97.17,Female,21,Business,79.8,72.18,56.82,69.955,Yes,PhD,Low
S12033,69.6,Female,23,Business,94.68,80.45,83.3,83.874,Yes,High School,High
S12045,65.19,Male,19,CS,48.21,60.9,89.1,70.757,No,Bachelor's,Medium
S12049,73.96,Male,21,Business,46.93,78.2,52.94,58.2495,Yes,Bachelor's,Low
S12053,96.41,Male,20,Business,67.22,64.64,77.45,71.5895,No,Bachelor's,Medium
S12059,76.62,Female,24,Engineering,85.28,96.87,77.36,75.9365,Yes,Master's,Medium
S12073,80.96,Male,24,CS,62.07,58.59,91.13,77.566,No,High School,Low
S12123,60.77,Female,24,Mathematics,53.24,41.39,93.67,67.6905,No,None,Medium
S12153,66.59,Female,23,Business,58.24,60.85,65.2,66.2875,No,Bachelor's,High
S12161,70.93,Male,22,Mathematics,42.41,79.84,75.41,70.256,No,Bachelor's,High
S12166,93.26,Female,22,CS,89.97,99.21,84.45,84.3205,Yes,Bachelor's,Medium
S12184,67.62,Female,21,Business,66.02,70.0,88.39,73.8905,Yes,High School,High
S12187,74.05,Female,19,Engineering,99.56,49.38,50.23,65.479,Yes,PhD,Low
S12205,65.26,Female,18,Business,57.04,99.5,70.17,75.7175,Yes,Master's,Low
S12259,83.14,Male,18,Engineering,86.16,97.84,81.93,78.7695,Yes,Bachelor's,Medium
S12261,92.92,Female,23,Business,44.71,84.82,83.46,72.8655,Yes,High School,Low
S12263,66.01,Male,24,Engineering,72.85,54.71,95.63,75.5745,No,PhD,High
S12282,96.39,Male,23,Business,96.83,40.88,71.09,69.9885,No,None,Low
S12285,75.36,Male,19,CS,49.39,43.78,54.59,53.2955,Yes,Bachelor's,Medium
